user_id,user_categories,user_keywords,age,gender,user_click_last3m,user_cart_last3m,user_buy_last3m,user_forward_last3m
U03459,生活;文学,散文;外国文学;经典;中国文学,53,F,7,0,0,0
U03460,文学;生活,成长;小说;名著;教育,39,M,6,2,0,0
U03461,文学;生活,名著;经典;中国文学,50,F,8,1,1,0
U03462,生活;文学,教育;散文,52,F,13,1,1,1
U03463,生活;文学,教育;小说,62,F,10,1,0,0
U03464,文学;生活,中国文学;小说,56,F,8,1,0,0
U03465,文学;生活,外国文学;教育;成长;散文,59,M,8,2,0,0
U03466,文学;生活,中国文学;经典;成长,56,M,11,2,2,1
U03467,生活;文学,随笔;教育,60,F,7,0,0,0
U03468,生活;文学,散文;小说,19,M,8,2,1,0
U03469,生活,经典;小说;中国文学,55,M,9,1,1,1
U03470,生活,散文;随笔,41,F,7,2,1,0
U03471,文学,小说;散文;经典;外国文学,55,F,5,1,0,0
U03472,生活;文学,经典;外国文学,58,F,9,0,0,0
U03473,文学;生活,名著;外国文学;经典;散文,39,F,9,1,0,0
U03474,文学;生活,成长;中国文学;经典;随笔,44,M,11,2,1,1
U03475,生活;文学,外国文学;随笔;中国文学,64,M,6,1,0,0
U03476,生活;文学,外国文学;散文,52,M,10,4,0,1
U03477,文学;生活,外国文学;名著;经典,41,F,16,2,2,1
U03478,生活;文学,中国文学;教育;成长;外国文学,35,M,17,0,0,0
U03479,生活;文学,教育;成长,23,M,11,4,1,0
U03480,文学,名著;外国文学,18,F,6,0,0,0
U03481,文学,成长;中国文学;小说;经典,46,F,11,1,0,1
U03482,文学;生活,外国文学;名著;经典,21,M,10,2,0,0
U03483,文学;生活,小说;外国文学;名著;教育,26,M,11,2,1,3
U03484,文学;生活,散文;经典,53,F,9,4,1,0
U03485,生活,成长;散文,15,M,7,1,0,0
U03486,生活;文学,名著;成长;随笔,30,M,9,0,0,0
U03487,生活;文学,小说;外国文学,38,F,12,2,0,0
U03488,文学;生活,散文;教育;名著;成长,45,F,8,1,1,0
U03489,文学;生活,成长;名著,49,F,11,1,0,1
U03490,生活,成长;教育,19,M,12,2,0,0
U03491,文学,名著;教育;外国文学;成长,62,M,8,2,0,0
U03492,文学;生活,教育;散文;中国文学,43,M,7,1,1,0
U03493,文学,散文;成长,48,F,8,2,0,0
U03494,生活,中国文学;教育,22,F,11,0,0,0
U03495,文学;生活,名著;成长;小说,61,M,12,3,1,0
U03496,文学,成长;教育,28,F,12,3,0,0
U03497,文学,随笔;教育;中国文学,46,F,10,3,1,1
U03498,生活,小说;散文;中国文学;成长,35,M,10,0,0,0
U03499,生活;文学,小说;随笔,21,M,5,3,0,0
U03500,生活;文学,教育;外国文学,50,F,9,0,0,0
U03501,文学;生活,散文;外国文学;经典;随笔,56,F,10,2,1,0
U03502,文学;生活,散文;成长;随笔,62,F,8,2,0,0
U03503,文学;生活,随笔;经典;外国文学,59,M,9,2,0,0
U03504,生活;文学,经典;外国文学;成长;随笔,64,M,7,1,0,0
U03505,文学,外国文学;随笔;成长;教育,24,M,3,0,0,0
U03506,生活,成长;中国文学;名著,39,M,7,2,0,0
U03507,文学,经典;成长,36,F,4,0,0,0
U03508,生活,散文;中国文学,47,M,8,2,0,1
U03509,文学;生活,小说;经典;成长;中国文学,37,F,7,2,0,0
U03510,生活;文学,成长;散文;经典,28,M,9,2,0,0
U03511,文学;生活,随笔;教育;名著,64,F,7,2,0,0
U03512,文学;生活,中国文学;成长,37,F,9,1,0,0
U03513,生活;文学,散文;中国文学;教育,23,M,6,0,0,0
U03514,文学;生活,小说;教育;名著,39,M,8,1,0,0
U03515,生活,名著;散文;外国文学;经典,61,F,5,1,0,0
U03516,文学;生活,成长;教育,55,M,13,1,0,0
U03517,生活,成长;随笔;经典;名著,31,M,9,2,0,0
U03518,文学,名著;小说,57,M,11,1,0,0
U03519,文学;生活,教育;散文;经典;外国文学,41,M,10,1,0,0
U03520,生活;文学,中国文学;外国文学,63,F,7,1,1,0
U03521,文学,中国文学;外国文学,50,M,13,4,0,0
U03522,文学;生活,小说;外国文学,15,M,12,2,0,1
U03523,文学;生活,随笔;散文;外国文学;教育,58,M,12,2,0,1
U03524,生活;文学,经典;外国文学;散文;成长,23,M,7,0,0,0
U03525,生活,小说;中国文学,18,F,8,1,0,0
U03526,文学;生活,名著;小说,27,M,8,0,0,0
U03527,文学,小说;随笔;外国文学,21,M,9,2,1,0
U03528,文学,成长;小说;中国文学;名著,17,M,18,4,0,1
U03529,文学;生活,成长;教育;中国文学;随笔,61,F,13,2,0,1
U03530,生活;文学,教育;随笔,18,F,8,0,0,0
U03531,生活;文学,名著;成长;中国文学,42,M,9,2,0,0
U03532,文学,教育;外国文学;名著,39,M,9,0,0,0
U03533,生活,小说;随笔;成长;名著,45,M,4,1,0,0
U03534,生活;文学,外国文学;散文;经典,42,M,9,5,3,4
U03535,生活;文学,名著;成长;随笔;散文,35,F,5,0,0,0
U03536,文学;生活,中国文学;小说;名著;经典,62,F,9,1,0,0
U03537,文学,随笔;小说;中国文学;教育,28,F,8,2,0,3
U03538,生活,名著;中国文学;小说,34,M,16,2,0,1
U03539,生活;文学,名著;小说,47,M,8,1,0,0
U03540,文学;生活,经典;中国文学,49,M,9,0,0,0
U03541,文学;生活,随笔;经典,50,F,14,1,0,0
U03542,生活;文学,中国文学;小说;教育;经典,34,F,8,1,0,0
U03543,文学;生活,随笔;成长;散文;教育,18,M,7,0,0,0
U03544,文学,教育;名著;中国文学,24,F,15,4,0,1
U03545,生活;文学,散文;外国文学;随笔;成长,18,M,12,2,1,1
U03546,生活;文学,外国文学;随笔;教育;经典,59,M,8,1,0,0
U03547,生活;文学,中国文学;名著;小说;教育,24,M,10,2,0,0
U03548,生活;文学,小说;经典,61,F,11,5,2,1
U03549,文学;生活,小说;随笔,33,F,8,1,1,0
U03550,文学,外国文学;经典;随笔;散文,33,F,6,0,0,0
U03551,生活,散文;成长;外国文学,27,F,12,2,1,1
U03552,文学;生活,经典;随笔,58,M,9,0,0,0
U03553,文学;生活,外国文学;随笔;名著;经典,38,M,12,3,0,0
U03554,文学;生活,外国文学;名著;经典;中国文学,58,F,6,2,2,0
U03555,文学;生活,随笔;小说;散文;教育,29,M,12,3,1,0
U03556,生活,名著;散文;成长;教育,56,M,9,0,0,0
U03557,文学;生活,随笔;成长,49,F,11,1,0,0
U03558,文学;生活,外国文学;随笔;散文;中国文学,23,F,10,3,1,0
U03559,生活;文学,随笔;成长,43,F,9,2,0,1
U03560,生活;文学,教育;散文;名著,27,F,11,4,1,3
U03561,文学;生活,经典;随笔,33,M,7,2,0,0
U03562,生活;文学,名著;中国文学;外国文学;散文,23,M,14,2,0,1
U03563,生活,名著;教育,35,F,12,3,1,0
U03564,文学;生活,小说;成长,64,M,11,2,2,1
U03565,文学,名著;教育,55,M,11,0,0,0
U03566,文学;生活,成长;外国文学;教育,23,M,11,2,0,0
U03567,生活;文学,经典;名著,61,F,7,3,0,1
U03568,文学,小说;散文,34,M,13,3,0,0
U03569,生活;文学,名著;小说;经典,21,F,7,2,1,0
U03570,文学,外国文学;成长;随笔;教育,60,F,8,2,1,1
U03571,生活,小说;随笔;教育,15,M,12,2,0,3
U03572,生活;文学,外国文学;经典,58,F,6,0,0,0
U03573,文学;生活,教育;成长,20,M,11,1,1,1
U03574,文学,中国文学;教育,59,F,8,1,0,0
U03575,文学,中国文学;经典;小说,23,F,7,2,0,1
U03576,文学,中国文学;小说;外国文学;随笔,40,F,9,3,1,1
U03577,文学;生活,名著;教育,50,F,9,4,0,0
U03578,文学,随笔;成长;教育;中国文学,61,M,8,1,0,0
U03579,文学;生活,随笔;小说,65,F,12,2,0,0
U03580,文学,小说;成长,22,F,13,6,2,1
U03581,生活;文学,教育;小说;散文;中国文学,65,F,10,4,2,0
U03582,文学;生活,经典;外国文学;随笔;成长,36,M,11,2,0,0
U03583,文学,随笔;名著;散文,19,F,10,1,0,0
U03584,文学;生活,小说;名著,48,F,5,0,0,0
U03585,生活;文学,教育;外国文学;经典,16,M,6,0,0,0
U03586,文学;生活,随笔;小说;名著,49,M,15,3,0,0
U03587,文学,名著;散文;随笔;小说,62,M,11,3,1,1
U03588,文学;生活,成长;教育;随笔;中国文学,45,M,9,3,0,0
U03589,生活;文学,成长;经典;小说;外国文学,20,F,13,2,0,0
U03590,文学;生活,小说;随笔;经典,47,F,9,1,0,0
U03591,生活;文学,教育;随笔,26,F,7,2,0,0
U03592,生活;文学,外国文学;随笔;经典,19,M,14,4,0,0
U03593,文学;生活,中国文学;成长,31,M,8,1,0,0
U03594,生活;文学,名著;教育;成长;散文,30,F,5,1,0,0
U03595,文学,随笔;中国文学;小说,31,F,10,2,1,0
U03596,生活,随笔;小说;名著;教育,49,F,11,4,0,0
U03597,文学,小说;名著;成长,15,F,16,5,1,1
U03598,生活;文学,名著;经典;中国文学;教育,24,F,14,2,0,0
U03599,生活;文学,名著;随笔,62,M,7,0,0,0
U03600,生活;文学,教育;中国文学;小说,63,F,5,3,0,0
U03601,文学;生活,散文;外国文学;小说,51,M,12,2,0,0
U03602,文学;生活,外国文学;经典;随笔;教育,29,M,10,3,1,1
U03603,文学;生活,教育;散文;随笔;中国文学,53,M,8,0,0,1
U03604,文学;生活,成长;中国文学,63,F,10,2,0,0
U03605,文学;生活,经典;小说;外国文学,49,M,15,3,1,0
U03606,生活;文学,教育;名著;中国文学,50,F,9,4,2,0
U03607,文学;生活,成长;名著;经典,63,F,12,2,0,0
U03608,生活;文学,随笔;名著,54,M,7,0,0,0
U03609,生活;文学,随笔;名著;成长;小说,47,M,5,2,1,0
U03610,文学;生活,散文;小说;名著,24,M,8,3,1,2
U03611,生活;文学,成长;小说,18,F,7,2,2,1
U03612,生活;文学,随笔;中国文学;教育,24,F,4,0,0,0
U03613,生活;文学,经典;外国文学,39,M,7,0,0,0
U03614,生活,外国文学;小说;教育,64,M,10,0,0,0
U03615,文学;生活,中国文学;经典;外国文学;散文,52,F,9,1,0,0
U03616,生活,随笔;教育;经典,57,F,9,1,0,1
U03617,文学;生活,中国文学;外国文学;教育,63,F,11,0,0,0
U03618,生活;文学,随笔;经典;成长;名著,37,F,12,2,0,0
U03619,生活,散文;成长;经典;小说,18,F,8,3,2,1
U03620,生活;文学,中国文学;散文;成长;名著,33,M,8,2,0,0
U03621,生活,成长;经典,43,F,13,2,1,0
U03622,生活,随笔;外国文学;教育,61,M,10,2,1,1
U03623,文学,名著;成长;经典;小说,47,F,11,3,0,1
U03624,生活,外国文学;散文;中国文学,51,F,13,2,0,0
U03625,文学,成长;教育;外国文学;散文,28,M,9,1,0,0
U03626,文学;生活,小说;名著,50,M,5,1,0,0
U03627,文学;生活,经典;中国文学;小说;成长,22,F,10,2,0,0
U03628,生活;文学,成长;中国文学,49,F,7,2,0,0
U03629,文学;生活,散文;小说;经典;中国文学,35,M,9,0,0,0
U03630,生活,名著;教育;经典;成长,50,F,11,2,0,0
U03631,生活;文学,随笔;教育;散文,22,M,8,0,0,0
U03632,文学;生活,教育;名著,59,M,10,2,0,0
U03633,生活;文学,教育;小说;中国文学,28,M,10,0,0,0
U03634,生活,小说;经典;外国文学,53,F,8,2,0,0
U03635,文学;生活,外国文学;名著,21,M,8,1,1,0
U03636,文学;生活,名著;随笔;经典;小说,58,M,10,0,0,0
U03637,生活;文学,中国文学;教育;散文,54,M,9,0,0,0
U03638,生活;文学,散文;成长,60,M,10,0,0,0
U03639,文学,名著;教育,55,F,8,0,0,0
U03640,生活,随笔;散文;中国文学,48,M,9,1,0,0
U03641,文学,小说;中国文学;外国文学,52,F,9,2,0,0
U03642,文学;生活,外国文学;教育;中国文学,44,M,12,1,1,1
U03643,生活,中国文学;散文,45,M,7,1,0,0
U03644,文学,教育;中国文学;随笔;散文,49,F,11,1,0,0
U03645,生活;文学,散文;名著,52,M,6,3,0,0
U03646,文学,中国文学;小说;名著;经典,31,M,5,2,0,0
U03647,文学;生活,外国文学;成长;散文;中国文学,19,M,5,0,0,0
U03648,文学,经典;小说;中国文学,31,M,12,2,0,0
U03649,文学,小说;名著;教育,51,F,9,0,0,0
U03650,生活,名著;成长;经典,64,M,13,4,0,0
U03651,生活;文学,中国文学;名著,25,F,7,3,1,1
U03652,文学;生活,散文;教育,17,F,7,3,1,1
U03653,文学,名著;散文;小说;教育,28,F,4,2,0,0
U03654,生活;文学,成长;名著,38,F,10,0,0,0
U03655,生活;文学,散文;随笔;中国文学,18,F,9,1,0,0
U03656,文学,散文;随笔,44,M,11,2,2,2
U03657,生活;文学,中国文学;经典,23,F,9,0,0,1
U03658,生活,随笔;外国文学;成长,25,F,9,1,0,0
U03659,生活;文学,中国文学;成长;教育,57,M,6,1,0,0
U03660,生活;文学,教育;散文;中国文学;小说,34,M,11,1,0,0
U03661,文学;生活,中国文学;经典;小说,15,F,9,3,2,0
U03662,文学,名著;随笔,18,M,7,2,0,0
U03663,生活;文学,随笔;教育;名著,42,F,11,4,1,0
U03664,生活;文学,散文;随笔;小说,53,F,11,4,0,1
U03665,文学;生活,散文;教育;中国文学;小说,15,F,10,1,0,0
U03666,生活;文学,成长;教育,48,F,11,3,0,0
U03667,文学,成长;中国文学;随笔;名著,34,F,14,4,0,0
U03668,文学;生活,外国文学;教育;经典,24,M,14,4,0,0
U03669,生活;文学,散文;经典;教育,34,M,13,4,3,1
U03670,生活;文学,小说;成长,23,M,14,1,0,0
U03671,生活;文学,成长;小说;中国文学,20,M,4,0,0,0
U03672,生活;文学,外国文学;名著,23,F,16,3,0,0
U03673,生活,名著;中国文学;散文,49,F,6,1,0,0
U03674,文学;生活,名著;经典;成长,27,F,8,1,0,0
U03675,生活,随笔;教育;散文;名著,24,F,7,0,0,0
U03676,文学;生活,散文;经典,60,M,10,1,1,0
U03677,生活,随笔;教育;外国文学,20,F,8,0,0,0
U03678,生活;文学,经典;随笔;中国文学,56,M,10,1,0,0
U03679,生活;文学,中国文学;散文;教育;经典,65,M,7,1,0,0
U03680,文学;生活,外国文学;经典;中国文学;小说,21,M,6,2,0,0
U03681,文学,散文;随笔;成长;小说,40,M,7,1,1,0
U03682,文学,散文;名著,28,M,11,2,0,0
U03683,文学;生活,散文;教育;小说;名著,57,F,11,4,0,0
U03684,文学;生活,中国文学;随笔;小说,39,M,12,3,0,0
U03685,生活;文学,中国文学;小说,56,M,15,2,1,2
U03686,文学;生活,名著;随笔;教育;外国文学,44,M,15,5,1,0
U03687,生活,经典;中国文学;外国文学,35,F,12,3,1,0
U03688,生活;文学,成长;名著;随笔,23,M,6,1,0,0
U03689,生活,经典;外国文学;成长,25,F,14,5,0,0
U03690,文学;生活,小说;经典;外国文学,35,F,10,0,0,1
U03691,文学;生活,教育;经典,62,M,7,1,0,0
U03692,文学;生活,外国文学;小说;名著;中国文学,62,M,4,2,1,1
U03693,生活,随笔;名著;经典,20,M,9,4,0,0
U03694,生活;文学,中国文学;成长,36,F,13,2,0,0
U03695,生活;文学,随笔;经典,16,F,9,1,0,0
U03696,生活,经典;教育;中国文学;外国文学,20,F,13,0,0,0
U03697,文学;生活,成长;教育,22,M,10,0,0,0
U03698,生活,经典;外国文学,25,M,9,2,1,0
U03699,文学;生活,随笔;小说;中国文学,65,M,14,2,0,1
U03700,生活;文学,教育;随笔;经典;外国文学,60,F,13,2,0,0
U03701,生活,小说;外国文学;经典;散文,46,F,9,1,0,0
U03702,生活,成长;名著;经典,57,F,10,1,0,0
U03703,生活;文学,散文;成长;名著;随笔,16,M,12,2,1,0
U03704,文学;生活,随笔;经典;中国文学;散文,15,F,8,1,0,1
U03705,生活,散文;外国文学,54,M,7,2,1,2
U03706,文学;生活,随笔;成长;小说,46,F,17,4,1,1
U03707,生活,中国文学;小说,40,F,7,2,1,0
U03708,生活;文学,名著;中国文学;成长;经典,55,F,13,4,1,0
U03709,生活;文学,成长;随笔;教育;外国文学,27,F,16,5,2,1
U03710,生活;文学,中国文学;成长;随笔,20,M,10,2,0,0
U03711,文学;生活,散文;成长,57,M,9,2,1,1
U03712,文学;生活,教育;名著,23,M,10,3,0,0
U03713,生活;文学,名著;外国文学,45,M,14,1,0,1
U03714,生活;文学,教育;随笔,41,F,8,2,2,0
U03715,文学;生活,经典;随笔;名著;小说,26,M,7,0,0,0
U03716,文学,随笔;成长;教育,17,F,10,0,0,0
U03717,生活,教育;外国文学;成长;随笔,54,F,5,0,0,0
U03718,文学,小说;外国文学;教育,26,F,5,0,0,0
U03719,生活;文学,小说;名著,58,M,10,1,0,0
U03720,生活;文学,名著;教育;随笔;成长,41,F,10,3,0,1
U03721,文学,成长;小说;经典;中国文学,61,F,11,1,0,0
U03722,文学,散文;名著,50,F,6,1,0,0
U03723,生活,经典;教育;随笔;散文,34,M,8,0,0,0
U03724,生活;文学,经典;成长;名著,24,F,10,1,1,1
U03725,文学,随笔;中国文学;小说,40,F,8,1,0,0
U03726,生活,小说;外国文学,57,M,8,2,1,0
U03727,生活,小说;外国文学;中国文学;教育,25,M,3,0,0,0
U03728,生活;文学,随笔;散文,25,M,11,3,3,2
U03729,文学;生活,名著;教育,48,F,6,1,0,0
U03730,生活;文学,教育;经典;成长;中国文学,28,M,15,7,1,1
U03731,生活,散文;小说;外国文学;名著,59,M,13,4,2,1
U03732,文学,外国文学;经典;中国文学,31,M,10,1,0,0
U03733,生活,随笔;中国文学;外国文学;教育,38,M,13,3,0,0
U03734,生活;文学,教育;小说;名著,42,F,7,1,0,0
U03735,生活;文学,中国文学;成长,30,F,9,2,0,0
U03736,生活;文学,外国文学;教育;随笔;散文,54,F,12,4,0,0
U03737,生活,随笔;小说;教育;成长,62,M,7,0,0,0
U03738,生活,经典;小说,33,M,9,2,0,0
U03739,生活;文学,随笔;小说,16,F,11,1,0,0
U03740,生活;文学,名著;教育,17,F,13,3,0,0
U03741,生活;文学,散文;中国文学,32,F,11,2,0,0
U03742,生活;文学,名著;外国文学;随笔,50,M,13,1,0,0
U03743,文学;生活,散文;小说;随笔;教育,33,F,7,2,1,0
U03744,生活;文学,小说;外国文学;中国文学;散文,65,M,9,1,0,0
U03745,生活;文学,小说;中国文学,29,F,5,1,0,0
U03746,文学;生活,散文;外国文学;随笔;经典,37,F,12,1,1,0
U03747,文学,教育;中国文学;外国文学;散文,36,M,9,1,0,0
U03748,文学;生活,中国文学;外国文学;教育;经典,51,M,11,2,0,0
U03749,生活;文学,经典;中国文学;小说;名著,56,M,10,2,1,0
U03750,生活;文学,教育;成长;小说,47,M,8,3,0,0
U03751,生活;文学,外国文学;成长;随笔,16,M,7,0,0,1
U03752,生活,散文;中国文学;小说,58,M,11,1,0,1
U03753,生活;文学,随笔;教育;散文;小说,20,F,18,4,1,2
U03754,文学,名著;成长;中国文学;小说,16,F,10,1,0,0
U03755,生活,随笔;成长;小说;经典,37,M,5,1,0,0
U03756,生活;文学,外国文学;教育;散文;经典,47,M,10,2,0,0
U03757,文学,散文;经典,42,M,8,2,0,1
U03758,文学;生活,教育;散文,56,F,10,4,1,0
U03759,文学;生活,教育;外国文学,43,F,7,1,0,1
U03760,文学;生活,成长;名著;教育;小说,22,F,14,2,1,1
U03761,生活,随笔;经典;教育;成长,43,M,13,1,0,0
U03762,生活;文学,中国文学;成长,26,M,11,0,0,1
U03763,文学;生活,教育;中国文学;经典;随笔,60,F,12,2,1,2
U03764,生活;文学,经典;中国文学;教育,47,M,11,1,0,0
U03765,文学;生活,中国文学;外国文学;经典;随笔,19,F,6,0,0,0
U03766,文学;生活,成长;小说;随笔,34,M,9,2,0,0
U03767,生活;文学,名著;外国文学;随笔;教育,31,M,12,3,0,0
U03768,文学;生活,成长;经典;散文,56,F,10,1,1,0
U03769,文学,成长;名著;随笔,56,F,10,0,0,0
U03770,生活,名著;外国文学;经典,15,M,9,2,1,1
U03771,文学;生活,中国文学;外国文学;名著;散文,57,M,10,2,1,0
U03772,文学;生活,成长;名著;散文,60,F,10,4,1,0
U03773,生活,随笔;小说;散文,22,M,13,1,1,1
U03774,文学;生活,外国文学;散文;经典,31,M,11,0,0,0
U03775,生活;文学,中国文学;成长;经典;小说,34,F,10,1,0,0
U03776,生活;文学,成长;经典;中国文学,15,M,8,1,1,1
U03777,文学,教育;经典;中国文学,55,F,14,3,1,0
U03778,生活;文学,散文;名著;外国文学;随笔,60,M,9,2,0,0
U03779,文学;生活,外国文学;随笔;中国文学,57,M,7,4,2,1
U03780,生活,小说;随笔;教育;中国文学,52,M,10,2,2,1
U03781,文学,经典;散文,21,F,11,2,0,1
U03782,文学;生活,成长;经典;外国文学,25,M,13,1,0,0
U03783,生活;文学,经典;教育;名著,27,M,9,1,0,0
U03784,文学,教育;经典;随笔,19,M,6,2,0,0
U03785,文学;生活,中国文学;小说,61,F,11,0,0,0
U03786,文学;生活,成长;散文;教育;随笔,65,M,8,2,0,0
U03787,生活,中国文学;外国文学;名著;散文,59,M,12,1,0,0
U03788,文学,教育;经典;散文,47,M,16,2,0,0
U03789,生活;文学,随笔;外国文学,22,M,14,3,0,0
U03790,文学;生活,小说;随笔;教育;外国文学,40,M,10,1,0,0
U03791,生活;文学,小说;教育,44,F,6,0,0,0
U03792,文学,名著;随笔;外国文学,35,F,13,3,0,0
U03793,生活;文学,散文;经典;教育;成长,33,M,10,1,0,0
U03794,文学;生活,随笔;教育;小说,48,F,18,3,0,1
U03795,文学;生活,随笔;教育;外国文学;散文,18,M,6,1,1,1
U03796,文学,外国文学;散文;中国文学;小说,22,M,9,0,0,0
U03797,文学;生活,名著;小说,64,M,10,2,1,0
U03798,生活;文学,中国文学;经典;成长,18,M,5,1,0,0
U03799,文学;生活,外国文学;散文,26,F,8,0,0,0
U03800,文学;生活,散文;小说,39,F,6,1,1,0
U03801,生活,成长;中国文学;经典;散文,21,M,15,2,1,0
U03802,文学;生活,教育;经典;成长,30,F,8,2,0,1
U03803,文学;生活,教育;随笔,55,M,10,3,0,1
U03804,生活;文学,随笔;外国文学,15,F,10,0,0,0
U03805,文学,散文;成长,25,M,9,4,0,0
