item_id,name,author,create_time,item_categories,item_keywords,city,price,image,description,item_click_last3m,item_cart_last3m,item_buy_last3m,item_forward_last3m,,,,,,
I0816,君幸食: 一场贯穿古今的中餐盛宴,[英] 扶霞·邓洛普,2025/10/5 17:13,文学,随笔,义乌,44.02,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/816.jpg,穿越丝路与长城，以全球视野重新发现中餐的烹饪智慧,4,0,0,0,,,,,,
I0817,君生我未生,张严平,2025/4/5 17:13,生活,成长,武汉,58,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/817.jpg,跨越年龄的爱情礼赞，见证中国航天先驱的赤子之心与无悔奉献,16,2,1,1,,,,,,
I0818,听雨楼丛谈,高伯雨,2025/7/22 17:13,文学,随笔,广州,22,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/818.jpg,听雨楼中话古今，品鉴书画碑刻，探寻历史人文雅趣,9,2,0,1,,,,,,
I0819,听风八百遍，才知是人间,史铁生等,2025/7/11 17:13,文学,中国文学,武汉,58.96,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/819.jpg,在文学大家的文字里，寻得治愈破碎生活的温暖力量,15,3,1,0,,,,,,
I0820,听风八百遍，方知是人间,韦娜,2025/9/20 17:13,文学,随笔,深圳,37.67,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/820.jpg,在日升月落中，重新爱上人间烟火,12,3,0,0,,,,,,
I0821,吴敬琏传: 一个中国经济学家的肖像,吴晓波,2025/10/10 17:13,生活,成长,成都,39,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/821.jpg,吴敬琏八十载求索，浓缩中国经济发展与改革的智慧精髓,14,3,0,1,,,,,,
I0822,吾国教育病理,郑也夫,2025/5/23 17:13,生活,教育,义乌,42,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/822.jpg,素质教育迷思与高考热根源，直击教育痛点，重塑人才观念,21,5,2,1,,,,,,
I0823,告别,陈丹燕,2025/12/1 17:13,文学,随笔,北京,98,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/823.jpg,跟随陈丹燕，用三十年旅行阅读世界,15,0,0,0,,,,,,
I0824,告白,[日] 凑佳苗,2025/11/4 17:13,文学,小说,郑州,56.26,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/824.jpg,当正义缺席，一位母亲化身复仇者，对少年犯实施终极审判,11,1,0,0,,,,,,
I0826,周四推理俱乐部：活了两次的男人,[英] 理查德·奥斯曼,2025/7/9 17:13,文学,小说,成都,90.77,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/826.jpg,四位七旬神探智斗国际犯罪组织，破解连环奇案,10,0,0,0,,,,,,
I0827,周易译注,黄寿祺、张善文,2025/8/30 17:13,文学,经典,义乌,49,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/827.jpg,现代易学大家带你轻松读懂千古奇书,12,1,0,0,,,,,,
I0828,呼兰河传: 1940年初刊还原版,萧红,2025/12/3 17:13,文学,小说,义乌,29,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/828.jpg,原汁原味萧红，以沉静笔触刻写时代的生存哲学,11,2,0,0,,,,,,
I0830,呼兰河传: 萧红创作生涯九十周年纪念版,萧红,2025/9/18 17:13,文学,小说,武汉,36,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/830.jpg,萧红笔下凄婉动人的乡土史诗,7,2,1,0,,,,,,
I0831,呼吸,[美] 特德·姜,2025/8/8 17:13,文学,小说;随笔;经典,南京,10.61,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/831.jpg,特德·姜新作，九个故事如《黑镜》，在科幻中探寻欲望与宇宙,18,3,0,1,,,,,,
I0832,呼吸02：我的孤独是一座花园,英国Breathe编辑部,2025/9/29 17:13,生活,成长,义乌,38.08,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/832.jpg,在孤独中安顿身心，于呼吸间重获平静,18,5,2,0,,,,,,
I0833,呼吸秋千,[德] 赫塔·米勒,2025/5/17 17:13,文学,散文,郑州,22.83,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/833.jpg,诺奖得主以诗性笔触，为沉默者赋尊严,25,9,0,1,,,,,,
I0834,呼啸山庄,(英) 艾米莉·勃朗特,2025/4/14 17:13,文学,小说;外国文学;经典;名著,杭州,39.52,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/834.jpg,被背叛的弃儿，以复仇之火燃尽两代人的爱恨史诗,27,6,1,2,,,,,,
I0837,命若琴弦,史铁生,2025/6/7 17:13,文学,中国文学,上海,28,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/837.jpg,史铁生经典作品集，于困境中探寻生命的光亮与尊严,10,3,0,0,,,,,,
I0838,和博尔赫斯在一起,[加]阿尔维托·曼古埃尔,2025/7/2 17:13,文学,外国文学,深圳,11.57,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/838.jpg,感性而深刻的流动博尔赫斯回忆录,8,0,0,0,,,,,,
I0839,和爱迪做个了断,[法] 爱德华·路易,2025/10/2 17:13,文学,小说;随笔;外国文学,广州,70.01,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/839.jpg,逃离原生之痛，以书写重塑自我，完成一场青春的决绝反叛,31,3,1,0,,,,,,
I0840,和电风扇一起摇头,大岛,2025/11/16 17:13,文学,随笔,杭州,42,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/840.jpg,大岛幽默故事集，献给所有被生活温柔捉弄的普通人,12,0,0,0,,,,,,
I0841,咖喱的女神,[日] 叶真中显,2025/12/17 17:13,文学,小说,武汉,30.68,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/841.jpg,日本推理大师叶真中显微观人性善恶，直面家庭暴力与科技伦理,13,0,0,0,,,,,,
I0842,咸的玩笑,刘震云,2025/6/15 17:13,文学,小说;中国文学;经典,深圳,69,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/842.jpg,幽默照见众生，与生活和解,24,3,0,0,,,,,,
I0844,哀痛日记,[法] 罗兰?巴尔特(Roland Barthes)著、[法] 娜塔丽?莱热(Nathalie Léger)整理、注释,2025/5/20 17:13,文学,随笔;散文,义乌,74.56,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/844.jpg,一部理论巨匠的私人哀悼，触及每个人心中最深的丧母之痛,17,1,0,0,,,,,,
I0845,品园,陈从周,2025/5/8 17:13,文学,随笔,西安,68,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/845.jpg,品园大师陈从周，带你读懂东方园林的灵魂,7,2,2,0,,,,,,
I0846,哈佛经典谈判术,[美] 迪帕克·马尔霍特拉、[美] 马克斯·巴泽曼,2025/5/22 17:13,生活,成长,深圳,68.04,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/846.jpg,哈佛谈判心法，助你赢得利益与尊重,19,2,1,1,,,,,,
I0847,哈克贝里·费恩历险记,马克?吐温,2025/5/23 17:13,文学,经典,南京,84.34,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/847.jpg,一个男孩的密西西比河漂流，照见美国自由与虚伪的灵魂,9,1,0,0,,,,,,
I0848,哈利·波特与“混血王子”: 哈利·波特 6,J.K. 罗琳,2025/8/29 17:13,生活,成长,南京,30,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/848.jpg,魔法世界再临危机，黑魔标记重现，预示新的黑暗降临,17,2,2,3,,,,,,
I0849,哈利·波特与凤凰社,[英] J. K. 罗琳,2025/10/3 17:13,文学,经典,武汉,54.22,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/849.jpg,魔法少年直面内心恐惧，在黑暗中集结反抗力量,16,0,0,0,,,,,,
I0850,哈利·波特与凤凰社: 哈利·波特 5,J.K. 罗琳,2025/7/27 17:13,生活,成长,南京,35,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/850.jpg,哈利直面伏地魔的思想入侵，邓布利多亲授大脑封闭术以对抗黑暗,14,1,1,0,,,,,,
I0851,哈利·波特与密室,[英] J. K. 罗琳,2025/6/16 17:13,文学,小说;经典,西安,17.68,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/851.jpg,揭秘密室恐怖传说，哈利直面百年阴谋与致命危机,19,3,1,2,,,,,,
I0853,哈利·波特与密室: 哈利·波特 2,[英] J. K. 罗琳,2025/11/2 17:13,文学,经典,义乌,77.93,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/853.jpg,密室开启，哈利直面霍格沃茨的致命阴谋,16,4,1,1,,,,,,
I0854,哈利·波特与死亡圣器,[英] J·K·罗琳,2025/9/28 17:13,文学,小说;经典,北京,44.91,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/854.jpg,哈利踏上最终征程，为守护所爱直面宿敌，阻止黑暗降临,26,5,0,0,,,,,,
I0855,哈利·波特与混血王子,[英] J. K. 罗琳,2025/6/24 17:13,文学,经典,义乌,38.93,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/855.jpg,揭秘伏地魔的过去，哈利直面最黑暗的秘密,6,3,0,0,,,,,,
I0856,哈利·波特与被诅咒的孩子,[英] 约翰·蒂法尼、杰克·索恩、J.K.罗琳,2025/7/18 17:13,文学,外国文学,杭州,22.85,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/856.jpg,哈利·波特的中年困境，与宿命之敌的最终对决,18,3,1,1,,,,,,
I0857,哈利·波特与魔法石,[英] J. K. 罗琳,2025/10/20 17:13,文学,小说;外国文学;经典,郑州,37.22,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/857.jpg,魔法孤儿开启非凡人生,31,3,0,1,,,,,,
I0859,哈利·波特与魔法石: 哈利·波特 1,J.K. 罗琳,2025/8/26 17:13,文学,经典,杭州,36.71,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/859.jpg,魔法世界的入学通知，开启你的非凡冒险,21,6,2,1,,,,,,
I0860,哈哈镜: 贺友直、沈寂画说百年上海滩,沈寂 文、贺友直 图、沈寂,2025/11/10 17:13,文学,随笔,广州,68,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/860.jpg,百年上海众生相，小人物智慧折射大时代沉浮,8,0,0,0,,,,,,
I0861,哈姆奈特,[英]玛姬·欧法洛,2025/11/11 17:13,文学,小说;外国文学,成都,41.23,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/861.jpg,奥斯卡热门原著，看天才剧作家妻子如何挣脱命运,20,4,3,2,,,,,,
I0862,哈姆莱特,[英] 莎士比亚,2025/6/3 17:13,文学,经典,成都,54.57,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/862.jpg,莎翁经典悲剧，洞悉人性抉择与命运沉浮,16,1,0,0,,,,,,
I0863,唐宋传奇集: 本版原文系北新书局1927/1928年本,鲁迅 校录,2025/7/15 17:13,文学,中国文学,深圳,68,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/863.jpg,中国小说开山之作，幻梦鬼神与侠义爱情，盛唐传奇的灵感宝库,10,0,0,0,,,,,,
I0865,唐砖1：初入大唐,孑与2,2025/9/18 17:13,文学,经典,西安,39.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/865.jpg,寒门小子献奇术，助大唐崛起，以土豆封侯,16,1,1,0,,,,,,
I0866,唐砖2：平步青云,孑与2,2025/4/18 17:13,文学,中国文学;经典,深圳,39.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/866.jpg,浴血西北破突厥，九死驼城斗群雄，小卒云烨绝境逆袭成传奇,21,4,1,0,,,,,,
I0867,唐砖3：祸从天降,孑与2,2025/3/27 17:13,文学,中国文学,上海,39.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/867.jpg,草原女子千里寻夫，共赴岭南险境求生,18,5,2,1,,,,,,
I0868,唐诗文本与文献研究十讲,陈尚君,2025/6/1 17:13,文学,中国文学,义乌,88,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/868.jpg,文史大家陈尚君，为你还原唐代诗歌的鲜活现场,9,1,0,0,,,,,,
I0869,唤醒智慧的教育,[印]吉杜·克里希那穆提,2025/4/15 17:13,文学,随笔,义乌,87.74,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/869.jpg,成为好父母需要学习，本书提供专业指引,13,1,0,0,,,,,,
I0870,商业至简: 60天在早餐桌旁读完商学院,[美] 唐纳德·米勒,2025/12/10 17:13,文学,经典;名著,北京,73.39,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/870.jpg,发掘你独特的职业优势，低成本实现个人商业价值跃升,26,4,3,3,,,,,,
I0871,商人妇,傅桂禄编,2025/8/26 17:13,文学,中国文学,成都,11.1,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/871.jpg,旧中国女性在不幸婚姻中的挣扎与觉醒,8,1,0,0,,,,,,
I0872,喜宝,亦舒,2025/10/7 17:13,文学,中国文学,西安,22,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/872.jpg,在卖笑的社会里，读书是让你及格的最后庇护所,15,2,0,0,,,,,,
I0873,喜樂京都,壽岳章子,2025/5/30 17:13,文学,随笔,杭州,90.07,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/873.jpg,京都生活美学，再现千年喜乐与繁华,20,4,3,2,,,,,,
I0874,喪病大學 一,顏涼雨、PSD,2025/9/1 17:13,生活,成长,武汉,330,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/874.jpg,优质前男友变丧尸，末日求生靠前任还是靠自己？,1,0,0,0,,,,,,
I0875,喵呜小镇: 猫鼠大作战,兰香,2025/10/4 17:13,文学,随笔,郑州,20,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/875.jpg,硕鼠王越狱，小镇危在旦夕！小猫咪化身战士，为正义与和平而战,13,3,1,0,,,,,,
I0876,嘉莉妹妹,[美]德莱塞,2025/10/10 17:13,文学,名著,郑州,15.31,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/876.jpg,农村少女勇闯芝加哥，以青春为赌注，在欲望都市中追寻美国梦,14,2,0,1,,,,,,
I0877,嘘，我们在长大,[日]村中李衣,2025/6/19 17:13,生活,成长,深圳,45.37,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/877.jpg,四年级女孩的植物笔记，见证友谊与成长的温暖对话,15,2,1,1,,,,,,
I0878,嘯風山莊,艾蜜莉．布朗忒,2025/9/22 17:13,文学,小说;外国文学,广州,64,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/878.jpg,经典新译，再现《呼啸山庄》原初的激情与黑暗,17,0,0,0,,,,,,
I0879,器物旅行记,刘小方,2025/4/28 17:13,文学,随笔,上海,88,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/879.jpg,从寻常器物中，发现被忽略的文明密码,20,2,0,0,,,,,,
I0880,噩梦集市,[美] 斯蒂芬·金,2025/6/14 17:13,文学,小说,北京,93.71,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/880.jpg,斯蒂芬·金短篇集，读后令人连做噩梦的极致恐怖体验,11,1,0,0,,,,,,
I0881,噪音,梁文道,2025/8/7 17:13,文学,随笔,深圳,56,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/881.jpg,梁文道带你聆听纯粹音乐，看透娱乐本质,13,2,1,1,,,,,,
I0882,囚笼之家,[爱尔兰] 利兹·纽金特,2025/12/21 17:13,文学,外国文学,深圳,49.62,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/882.jpg,爱尔兰悬疑女王新作，少女失踪案揭开病态家庭的惊人真相,13,2,0,0,,,,,,
I0883,四世同堂,老舍,2025/12/17 17:13,文学,小说;中国文学;经典;名著,北京,36,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/883.jpg,一部民族苦难史，一曲不屈灵魂的悲歌,34,3,1,2,,,,,,
I0884,四十个房间,[美] 奥尔加·格鲁辛,2025/10/27 17:13,文学,小说;外国文学,武汉,31.61,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/884.jpg,四十个房间，一场灵魂的放逐与回归，献给不甘平凡的你我,25,2,1,1,,,,,,
I0885,四季便当II,[日] 吉井忍,2025/4/7 17:13,文学,随笔,上海,82,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/885.jpg,从便当里吃出四季流转的温情,9,1,0,0,,,,,,
I0886,四海之内: 中国历史四十讲,葛剑雄,2025/6/20 17:13,文学,随笔,郑州,69,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/886.jpg,葛剑雄揭示四十个历史片断后的宏大真相,11,3,0,0,,,,,,
I0887,四魔头: 阿加莎·克里斯蒂作品54,[英] 阿加莎·克里斯蒂,2025/3/30 17:13,文学,外国文学,西安,55.79,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/887.jpg,波洛对决史上最强犯罪团队，智斗巅峰之战,14,3,0,0,,,,,,
